sim,time,trap.id,nmales,ntrees,type,lure
2646,55,27,10,9,grid,20
2647,80,62,231,41,grid,20
2648,70,38,60,14,grid,20
2649,50,38,13,9,grid,20
2650,80,70,250,13,grid,20
2651,74,69,132,11,grid,20
2652,68,44,33,19,grid,20
2653,55,28,13,7,grid,20
2654,77,52,178,28,grid,20
2655,77,35,185,35,grid,20
2656,79,39,199,9,grid,20
2657,73,62,138,24,grid,20
2658,73,70,123,12,grid,20
2659,78,43,194,40,grid,20
2660,82,38,227,20,grid,20
2661,73,52,123,25,grid,20
2662,64,57,17,13,grid,20
2663,68,69,38,9,grid,20
2664,75,29,133,36,grid,20
2665,79,75,256,188,grid,20
2666,74,38,142,25,grid,20
2667,55,79,17,6,grid,20
2668,71,62,91,24,grid,20
2669,80,8,244,38,grid,20
2670,78,72,261,163,grid,20
2671,68,70,40,5,grid,20
2672,71,70,100,12,grid,20
2673,71,62,87,24,grid,20
2674,74,28,137,31,grid,20
2675,72,59,109,11,grid,20
2676,71,62,85,24,grid,20
2677,71,69,84,12,grid,20
2678,66,9,21,8,grid,20
2679,59,34,14,7,grid,20
2680,78,37,181,41,grid,20
2681,71,62,89,25,grid,20
2682,78,26,213,38,grid,20
2683,81,26,227,24,grid,20
2684,67,69,28,8,grid,20
2685,75,46,139,18,grid,20
2686,65,17,22,8,grid,20
2687,74,68,142,12,grid,20
2688,72,70,105,13,grid,20
2689,83,82,237,45,grid,20
2690,76,38,168,46,grid,20
2691,82,49,240,14,grid,20
2692,82,38,246,42,grid,20
2693,72,66,116,21,grid,20
2694,73,68,117,10,grid,20
2695,47,38,7,4,grid,20
2696,71,39,81,14,grid,20
2697,69,69,60,13,grid,20
2698,51,53,14,7,grid,20
2699,58,79,12,5,grid,20
2700,42,53,5,5,grid,20
2701,70,58,75,17,grid,20
2702,49,62,6,4,grid,20
2703,88,91,407,234,grid,20
2704,92,28,325,54,grid,20
2705,44,69,3,4,grid,20
2706,78,27,204,59,grid,20
2707,73,35,102,28,grid,20
2708,57,19,19,8,grid,20
2709,51,51,19,11,grid,20
2710,41,68,3,1,grid,20
2711,78,92,201,184,grid,20
2712,82,52,230,34,grid,20
2713,55,40,11,8,grid,20
2714,49,69,8,5,grid,20
2715,69,62,64,16,grid,20
2716,76,72,49,44,grid,20
2717,78,71,259,173,grid,20
2718,47,37,6,3,grid,20
2719,69,26,53,11,grid,20
