sim,time,trap.id,nmales,ntrees,type,lure
212,40,74,6,3,eff,50
213,76,75,31,43,eff,50
214,73,92,112,36,eff,50
215,62,36,8,7,eff,50
216,52,100,8,6,eff,50
217,52,19,18,13,eff,50
218,45,75,6,4,eff,50
219,46,75,4,5,eff,50
220,65,82,10,10,eff,50
221,45,48,4,5,eff,50
222,80,81,284,201,eff,50
223,73,19,108,23,eff,50
224,45,36,5,2,eff,50
225,77,61,190,12,eff,50
226,42,43,3,3,eff,50
227,39,92,4,2,eff,50
228,60,96,16,13,eff,50
229,66,89,16,11,eff,50
230,55,14,11,7,eff,50
231,74,92,122,43,eff,50
232,46,96,9,3,eff,50
233,42,44,6,2,eff,50
234,63,46,13,5,eff,50
235,36,96,1,1,eff,50
236,77,98,167,13,eff,50
237,47,16,5,4,eff,50
238,54,97,7,8,eff,50
239,51,46,19,5,eff,50
240,68,21,39,15,eff,50
241,78,75,255,171,eff,50
242,67,79,25,7,eff,50
243,56,61,20,6,eff,50
244,51,14,7,5,eff,50
245,68,41,31,10,eff,50
246,54,16,18,8,eff,50
247,67,74,29,14,eff,50
248,54,3,9,8,eff,50
249,64,1,10,8,eff,50
250,60,74,15,6,eff,50
251,66,14,24,8,eff,50
252,54,19,14,13,eff,50
253,58,14,17,8,eff,50
254,71,43,71,16,eff,50
255,50,96,15,9,eff,50
256,64,13,18,12,eff,50
257,62,41,14,8,eff,50
258,68,61,50,9,eff,50
259,52,61,17,7,eff,50
260,54,69,16,6,eff,50
261,53,98,11,6,eff,50
262,51,80,17,9,eff,50
263,55,96,17,8,eff,50
264,54,13,20,6,eff,50
265,74,13,128,30,eff,50
266,69,96,55,16,eff,50
267,52,19,18,11,eff,50
268,39,24,3,2,eff,50
269,70,96,69,18,eff,50
270,43,21,6,4,eff,50
271,69,11,10,15,eff,50
272,71,61,89,15,eff,50
273,53,69,16,11,eff,50
274,52,50,6,8,eff,50
275,78,32,240,172,eff,50
276,58,14,17,10,eff,50
277,53,80,12,10,eff,50
278,58,16,15,6,eff,50
279,79,50,266,185,eff,50
280,39,21,2,2,eff,50
281,42,98,4,2,eff,50
282,55,61,17,5,eff,50
283,50,21,17,7,eff,50
284,50,35,7,8,eff,50
285,54,61,16,6,eff,50
286,49,61,10,4,eff,50
287,50,21,20,10,eff,50
288,69,53,60,20,eff,50
289,66,80,16,4,eff,50
290,55,61,11,6,eff,50
291,48,96,3,8,eff,50
292,55,21,10,8,eff,50
293,55,98,14,7,eff,50
294,56,36,9,6,eff,50
295,56,96,14,9,eff,50
296,74,13,117,26,eff,50
297,52,41,12,7,eff,50
298,39,24,5,2,eff,50
299,49,87,3,4,eff,50
300,47,75,5,6,eff,50
301,56,61,19,7,eff,50
302,52,98,12,9,eff,50
303,63,61,21,4,eff,50
304,59,82,13,10,eff,50
305,75,94,39,35,eff,50
306,53,69,13,9,eff,50
307,55,61,18,6,eff,50
308,54,44,18,8,eff,50
309,78,75,245,175,eff,50
310,48,65,5,3,eff,50
311,53,65,18,7,eff,50
312,63,43,16,8,eff,50
313,60,52,18,10,eff,50
314,66,100,14,9,eff,50
315,46,69,6,1,eff,50
316,55,80,12,6,eff,50
317,47,98,8,3,eff,50
318,52,27,12,11,eff,50
319,61,61,13,4,eff,50
320,59,79,20,6,eff,50
321,63,4,12,4,eff,50
322,67,82,27,11,eff,50
323,56,34,13,8,eff,50
324,61,79,18,6,eff,50
325,71,75,17,22,eff,50
326,58,80,6,15,eff,50
327,48,19,4,3,eff,50
328,52,24,11,14,eff,50
329,70,79,74,11,eff,50
330,44,69,9,1,eff,50
331,55,61,16,5,eff,50
332,44,32,4,2,eff,50
333,69,87,58,8,eff,50
334,51,65,12,15,eff,50
335,49,21,9,5,eff,50
336,55,26,14,5,eff,50
337,53,69,21,13,eff,50
338,61,10,16,5,eff,50
339,42,21,2,3,eff,50
340,65,36,22,4,eff,50
341,56,32,8,4,eff,50
342,61,8,11,3,eff,50
343,56,93,12,12,eff,50
344,52,92,7,5,eff,50
345,68,6,31,9,eff,50
346,61,65,13,14,eff,50
347,62,100,22,4,eff,50
348,72,43,100,12,eff,50
349,50,90,12,6,eff,50
350,76,82,60,61,eff,50
351,53,32,5,6,eff,50
352,46,7,4,2,eff,50
353,67,2,26,18,eff,50
354,44,4,6,5,eff,50
355,64,79,8,4,eff,50
356,48,6,4,3,eff,50
357,76,50,44,53,eff,50
358,50,98,11,6,eff,50
359,56,4,15,8,eff,50
360,50,24,10,6,eff,50
361,74,62,127,13,eff,50
362,54,75,10,11,eff,50
363,40,61,3,3,eff,50
364,52,96,18,8,eff,50
365,44,4,7,2,eff,50
366,52,92,14,11,eff,50
367,65,14,12,11,eff,50
368,50,24,21,8,eff,50
369,59,13,6,5,eff,50
370,54,98,17,7,eff,50
371,59,21,12,11,eff,50
372,44,98,6,6,eff,50
373,54,61,12,5,eff,50
374,64,8,9,11,eff,50
375,48,34,7,7,eff,50
376,74,61,159,9,eff,50
377,52,62,17,7,eff,50
378,51,43,16,11,eff,50
379,50,43,21,5,eff,50
380,53,61,9,5,eff,50
381,56,46,18,6,eff,50
382,44,24,6,3,eff,50
383,52,1,12,9,eff,50
384,55,98,19,6,eff,50
385,55,14,9,6,eff,50
386,48,92,7,6,eff,50
387,50,98,16,7,eff,50
388,77,14,65,75,eff,50
389,64,43,14,5,eff,50
390,65,46,15,6,eff,50
391,47,100,7,3,eff,50
392,52,19,12,7,eff,50
393,44,96,4,4,eff,50
394,42,24,1,4,eff,50
395,46,61,8,4,eff,50
396,53,69,15,9,eff,50
397,50,13,15,5,eff,50
398,61,2,16,9,eff,50
399,52,19,13,12,eff,50
400,71,61,76,9,eff,50
401,51,100,16,8,eff,50
402,59,61,9,7,eff,50
403,49,19,2,7,eff,50
404,51,30,11,15,eff,50
405,60,85,10,8,eff,50
406,53,13,14,8,eff,50
407,57,58,8,7,eff,50
408,54,21,22,7,eff,50
409,54,21,14,9,eff,50
410,68,41,25,19,eff,50
411,60,26,10,5,eff,50
412,67,61,35,7,eff,50
413,71,10,98,13,eff,50
414,61,69,17,7,eff,50
415,66,18,16,6,eff,50
416,78,10,199,16,eff,50
417,68,64,34,10,eff,50
418,57,4,13,5,eff,50
419,72,61,120,12,eff,50
420,55,4,9,5,eff,50
421,54,98,10,6,eff,50
422,70,87,56,10,eff,50
423,57,88,16,13,eff,50
424,61,13,13,8,eff,50
425,52,43,15,7,eff,50
426,70,33,64,12,eff,50
427,74,74,131,10,eff,50
428,70,62,72,9,eff,50
429,43,19,7,5,eff,50
430,53,19,12,9,eff,50
431,45,100,7,4,eff,50
432,56,70,11,9,eff,50
433,49,89,5,5,eff,50
434,51,61,9,7,eff,50
435,53,24,13,13,eff,50
436,55,41,20,5,eff,50
437,49,61,5,4,eff,50
438,55,87,4,7,eff,50
439,57,1,8,11,eff,50
440,66,96,14,11,eff,50
441,45,75,6,3,eff,50
442,48,47,5,8,eff,50
443,66,36,29,7,eff,50
444,69,2,48,13,eff,50
445,60,96,10,9,eff,50
446,51,8,11,5,eff,50
447,59,61,15,6,eff,50
448,70,19,68,17,eff,50
449,79,14,273,205,eff,50
450,57,46,13,5,eff,50
451,53,43,20,6,eff,50
452,48,14,6,3,eff,50
453,54,43,22,5,eff,50
454,52,19,16,11,eff,50
455,48,100,9,3,eff,50
456,76,61,187,13,eff,50
457,43,19,3,2,eff,50
458,69,43,64,12,eff,50
459,42,21,4,5,eff,50
460,78,14,249,177,eff,50
461,71,65,94,33,eff,50
462,60,19,15,12,eff,50
463,56,80,21,7,eff,50
464,37,13,2,1,eff,50
465,55,36,11,5,eff,50
466,41,21,5,2,eff,50
467,50,79,11,5,eff,50
468,58,43,14,5,eff,50
469,81,81,287,205,eff,50
470,54,10,16,3,eff,50
471,62,59,15,10,eff,50
472,44,100,6,3,eff,50
473,45,41,5,3,eff,50
474,61,43,12,7,eff,50
475,41,47,3,6,eff,50
