sim,time,trap.id,nmales,ntrees,type,lure
282,105,55,270,18,expert1,20
283,99,100,352,23,expert1,20
284,85,66,267,35,expert1,20
285,86,21,297,24,expert1,20
286,82,37,241,55,expert1,20
287,71,31,69,22,expert1,20
288,92,89,301,27,expert1,20
289,77,4,191,19,expert1,20
290,79,98,213,35,expert1,20
291,71,41,19,24,expert1,20
292,102,37,306,25,expert1,20
293,94,4,321,31,expert1,20
294,85,89,235,26,expert1,20
295,72,24,104,35,expert1,20
296,126,40,1231,49,expert1,20
297,101,30,302,16,expert1,20
298,73,89,124,10,expert1,20
299,84,40,270,22,expert1,20
300,98,89,294,19,expert1,20
301,63,47,15,10,expert1,20
302,97,63,277,17,expert1,20
303,80,24,219,44,expert1,20
304,75,37,153,21,expert1,20
305,107,8,401,25,expert1,20
306,50,52,3,5,expert1,20
307,83,73,249,27,expert1,20
308,60,1,15,6,expert1,20
309,78,41,244,173,expert1,20
310,68,18,39,16,expert1,20
311,96,48,323,22,expert1,20
312,85,4,262,15,expert1,20
313,80,100,235,12,expert1,20
314,82,12,271,37,expert1,20
315,56,20,17,6,expert1,20
316,74,10,153,13,expert1,20
317,112,100,533,26,expert1,20
318,71,37,106,34,expert1,20
319,79,37,201,58,expert1,20
320,81,8,223,15,expert1,20
321,75,10,143,12,expert1,20
322,80,18,266,35,expert1,20
323,86,10,285,13,expert1,20
324,80,89,267,14,expert1,20
325,80,64,221,32,expert1,20
326,88,37,335,72,expert1,20
327,70,52,17,17,expert1,20
328,70,8,66,9,expert1,20
329,71,4,85,10,expert1,20
330,89,21,259,14,expert1,20
331,96,33,305,56,expert1,20
332,103,89,279,20,expert1,20
333,106,20,435,54,expert1,20
334,70,24,59,14,expert1,20
335,50,90,14,9,expert1,20
336,94,63,317,38,expert1,20
337,84,64,282,38,expert1,20
338,88,48,259,32,expert1,20
339,80,37,242,37,expert1,20
340,81,48,266,61,expert1,20
341,78,27,233,176,expert1,20
342,85,24,287,34,expert1,20
343,81,6,249,37,expert1,20
344,83,52,279,35,expert1,20
345,43,56,1,3,expert1,20
346,79,8,210,23,expert1,20
347,78,37,227,16,expert1,20
348,60,18,16,15,expert1,20
349,52,37,9,13,expert1,20
350,92,89,298,18,expert1,20
351,83,20,240,50,expert1,20
352,86,37,259,30,expert1,20
353,69,63,52,10,expert1,20
354,64,37,10,4,expert1,20
355,61,41,14,9,expert1,20
356,82,84,241,13,expert1,20
357,95,55,276,18,expert1,20
358,88,100,243,15,expert1,20
359,80,8,232,13,expert1,20
360,77,4,190,13,expert1,20
361,49,41,5,3,expert1,20
362,88,10,253,17,expert1,20
363,84,24,270,24,expert1,20
364,100,24,458,66,expert1,20
365,99,8,292,15,expert1,20
366,104,24,443,42,expert1,20
367,80,64,241,36,expert1,20
368,80,63,226,34,expert1,20
369,75,24,140,13,expert1,20
370,92,93,252,22,expert1,20
371,88,10,292,14,expert1,20
372,83,27,257,36,expert1,20
373,87,41,268,40,expert1,20
374,86,4,276,15,expert1,20
375,84,89,268,15,expert1,20
376,80,24,226,28,expert1,20
377,80,37,239,24,expert1,20
378,101,7,343,22,expert1,20
379,75,4,165,13,expert1,20
380,76,89,170,12,expert1,20
381,84,100,284,16,expert1,20
382,86,89,257,16,expert1,20
383,72,36,23,23,expert1,20
384,74,24,133,26,expert1,20
385,85,37,304,19,expert1,20
386,63,23,7,12,expert1,20
387,74,8,137,12,expert1,20
388,82,63,261,22,expert1,20
389,105,4,308,16,expert1,20
390,87,24,233,58,expert1,20
391,72,29,25,25,expert1,20
392,83,47,247,39,expert1,20
393,96,100,314,18,expert1,20
394,70,92,9,21,expert1,20
395,114,89,540,28,expert1,20
396,85,36,311,43,expert1,20
397,93,41,329,40,expert1,20
398,80,9,254,43,expert1,20
399,93,4,315,18,expert1,20
400,86,4,301,18,expert1,20
401,82,24,287,31,expert1,20
402,70,20,76,17,expert1,20
403,78,7,234,181,expert1,20
404,82,20,232,41,expert1,20
405,84,4,226,14,expert1,20
406,88,10,293,25,expert1,20
407,73,18,117,21,expert1,20
408,88,10,268,15,expert1,20
409,87,100,263,13,expert1,20
410,72,63,107,10,expert1,20
411,89,24,269,16,expert1,20
412,77,24,181,19,expert1,20
413,86,24,272,24,expert1,20
414,81,63,257,20,expert1,20
415,88,89,301,16,expert1,20
416,59,36,7,8,expert1,20
417,76,8,161,18,expert1,20
418,80,48,244,66,expert1,20
419,79,4,249,22,expert1,20
420,99,100,307,18,expert1,20
421,83,89,263,38,expert1,20
422,67,20,23,24,expert1,20
423,71,24,92,34,expert1,20
424,69,41,59,19,expert1,20
425,83,16,241,39,expert1,20
426,71,8,20,31,expert1,20
427,73,1,121,18,expert1,20
428,78,22,191,13,expert1,20
429,118,37,964,83,expert1,20
430,76,37,150,48,expert1,20
431,58,1,19,4,expert1,20
432,54,1,17,5,expert1,20
433,72,37,94,29,expert1,20
434,77,48,171,15,expert1,20
435,98,24,284,39,expert1,20
436,82,100,260,20,expert1,20
437,87,11,273,32,expert1,20
438,104,48,447,61,expert1,20
439,61,8,13,7,expert1,20
440,71,10,93,12,expert1,20
441,86,48,263,23,expert1,20
442,87,37,278,28,expert1,20
443,79,64,226,34,expert1,20
444,75,37,161,61,expert1,20
445,88,41,258,35,expert1,20
446,89,4,267,15,expert1,20
447,70,95,16,16,expert1,20
448,72,72,32,25,expert1,20
449,94,100,292,13,expert1,20
450,79,55,186,15,expert1,20
451,71,37,90,25,expert1,20
452,78,52,246,199,expert1,20
453,68,89,46,8,expert1,20
454,60,37,20,7,expert1,20
455,70,8,70,10,expert1,20
456,82,64,248,37,expert1,20
457,70,1,57,10,expert1,20
458,88,77,273,27,expert1,20
459,97,4,259,18,expert1,20
460,71,52,12,15,expert1,20
461,86,89,286,20,expert1,20
462,88,8,307,23,expert1,20
463,78,37,204,40,expert1,20
464,102,63,432,41,expert1,20
465,78,9,193,34,expert1,20
466,79,18,237,28,expert1,20
467,93,63,307,21,expert1,20
468,70,16,61,31,expert1,20
469,78,86,198,35,expert1,20
470,53,55,9,9,expert1,20
471,70,24,68,10,expert1,20
472,85,89,281,11,expert1,20
473,74,4,127,18,expert1,20
474,91,89,280,13,expert1,20
475,81,37,253,59,expert1,20
476,100,24,300,51,expert1,20
477,54,1,12,6,expert1,20
478,75,52,44,40,expert1,20
479,91,64,322,40,expert1,20
480,78,52,259,160,expert1,20
481,43,67,4,4,expert1,20
482,83,48,244,19,expert1,20
483,104,21,317,20,expert1,20
484,91,1,262,32,expert1,20
485,81,24,229,22,expert1,20
486,77,24,189,24,expert1,20
487,61,89,14,6,expert1,20
488,70,12,73,23,expert1,20
489,87,36,298,38,expert1,20
490,52,8,20,7,expert1,20
491,76,1,180,15,expert1,20
492,68,64,38,11,expert1,20
493,93,8,265,16,expert1,20
494,85,89,285,14,expert1,20
495,69,48,62,20,expert1,20
496,78,52,237,160,expert1,20
497,79,73,225,57,expert1,20
498,82,24,260,40,expert1,20
499,80,48,216,18,expert1,20
500,81,20,287,49,expert1,20
501,101,89,298,18,expert1,20
502,92,64,304,41,expert1,20
503,77,39,209,30,expert1,20
504,75,66,169,24,expert1,20
505,94,92,291,16,expert1,20
506,84,37,254,26,expert1,20
507,87,21,295,17,expert1,20
508,73,100,38,22,expert1,20
509,78,63,214,26,expert1,20
510,92,100,285,17,expert1,20
511,89,8,299,19,expert1,20
512,81,37,241,54,expert1,20
513,87,30,244,23,expert1,20
514,90,10,281,20,expert1,20
515,74,1,136,18,expert1,20
516,80,1,233,30,expert1,20
517,55,7,16,7,expert1,20
518,62,47,14,9,expert1,20
519,74,24,146,45,expert1,20
520,100,48,321,20,expert1,20
521,74,48,119,14,expert1,20
522,83,1,272,22,expert1,20
523,82,89,279,15,expert1,20
524,79,37,255,44,expert1,20
525,93,100,310,17,expert1,20
526,82,47,256,32,expert1,20
527,86,100,256,13,expert1,20
528,78,22,240,172,expert1,20
529,82,37,254,20,expert1,20
530,87,63,238,26,expert1,20
531,108,8,570,21,expert1,20
532,85,41,269,42,expert1,20
533,68,63,43,19,expert1,20
534,77,52,58,54,expert1,20
535,70,57,64,22,expert1,20
536,83,24,275,32,expert1,20
537,119,1,713,42,expert1,20
538,76,64,176,37,expert1,20
539,91,24,315,75,expert1,20
540,90,1,304,53,expert1,20
541,80,30,198,26,expert1,20
542,88,18,260,42,expert1,20
543,78,4,238,159,expert1,20
544,46,48,6,7,expert1,20
545,88,4,238,19,expert1,20
546,71,24,92,10,expert1,20
547,85,21,280,15,expert1,20
548,84,4,253,55,expert1,20
549,72,93,111,21,expert1,20
550,79,40,220,15,expert1,20
551,78,24,196,43,expert1,20
552,88,89,242,13,expert1,20
553,79,84,203,21,expert1,20
554,71,22,82,13,expert1,20
555,73,89,121,15,expert1,20
556,79,24,221,25,expert1,20
557,58,24,17,7,expert1,20
558,70,41,82,21,expert1,20
559,86,4,236,21,expert1,20
560,127,10,1412,37,expert1,20
561,95,20,301,34,expert1,20
562,91,4,267,19,expert1,20
563,89,10,276,16,expert1,20
564,75,27,32,34,expert1,20
565,84,10,250,15,expert1,20
566,83,1,252,44,expert1,20
567,69,1,62,12,expert1,20
568,75,20,166,16,expert1,20
569,61,37,19,17,expert1,20
570,89,81,307,23,expert1,20
571,78,37,199,45,expert1,20
572,75,4,148,10,expert1,20
573,80,8,202,19,expert1,20
574,81,79,227,53,expert1,20
575,89,89,299,21,expert1,20
576,87,4,284,20,expert1,20
577,99,89,330,22,expert1,20
578,98,89,303,17,expert1,20
579,80,37,245,47,expert1,20
580,82,73,261,44,expert1,20
581,78,12,268,181,expert1,20
582,77,24,222,48,expert1,20
583,72,8,86,10,expert1,20
584,77,63,175,10,expert1,20
585,87,93,254,40,expert1,20
586,75,27,57,53,expert1,20
587,80,18,239,38,expert1,20
588,57,1,21,6,expert1,20
589,95,1,315,41,expert1,20
590,84,24,283,23,expert1,20
591,82,24,278,65,expert1,20
592,107,48,621,62,expert1,20
593,114,24,617,74,expert1,20
594,76,47,59,67,expert1,20
595,49,8,3,4,expert1,20
596,73,100,122,20,expert1,20
597,93,4,313,24,expert1,20
598,64,4,14,8,expert1,20
599,89,92,255,12,expert1,20
600,78,8,172,11,expert1,20
601,77,89,186,13,expert1,20
602,72,24,111,23,expert1,20
603,91,4,288,18,expert1,20
604,93,24,321,58,expert1,20
605,78,52,256,184,expert1,20
606,80,8,230,17,expert1,20
607,72,24,108,35,expert1,20
608,69,66,42,17,expert1,20
609,86,8,252,18,expert1,20
610,80,8,228,12,expert1,20
611,98,63,312,49,expert1,20
612,86,10,226,19,expert1,20
613,81,1,230,49,expert1,20
614,97,37,281,55,expert1,20
615,121,8,914,33,expert1,20
616,50,52,9,4,expert1,20
617,80,89,245,16,expert1,20
618,115,24,741,91,expert1,20
619,88,89,276,13,expert1,20
620,95,89,292,12,expert1,20
621,74,35,39,49,expert1,20
622,87,57,275,9,expert1,20
623,94,21,279,19,expert1,20
624,87,63,261,20,expert1,20
625,80,1,257,33,expert1,20
626,82,24,256,27,expert1,20
627,89,18,266,38,expert1,20
628,85,100,259,19,expert1,20
629,92,48,334,62,expert1,20
630,82,1,249,20,expert1,20
631,73,4,123,21,expert1,20
632,95,52,273,41,expert1,20
633,120,46,756,22,expert1,20
634,77,41,70,64,expert1,20
635,62,89,18,5,expert1,20
636,59,89,17,7,expert1,20
637,83,37,267,55,expert1,20
638,81,24,272,17,expert1,20
639,77,1,191,16,expert1,20
640,51,41,8,8,expert1,20
641,86,21,256,21,expert1,20
642,88,37,296,49,expert1,20
643,73,37,114,31,expert1,20
644,79,18,219,38,expert1,20
645,90,4,258,15,expert1,20
646,83,8,292,15,expert1,20
647,91,73,274,29,expert1,20
648,101,24,338,29,expert1,20
649,78,52,239,160,expert1,20
650,75,52,30,40,expert1,20
651,84,89,256,23,expert1,20
652,86,89,256,12,expert1,20
653,86,24,283,56,expert1,20
654,53,40,12,7,expert1,20
655,93,24,323,23,expert1,20
656,85,9,239,34,expert1,20
657,83,63,261,27,expert1,20
658,89,63,283,23,expert1,20
659,78,18,243,33,expert1,20
660,45,8,5,3,expert1,20
661,82,48,250,17,expert1,20
662,55,69,15,10,expert1,20
663,78,89,226,24,expert1,20
664,92,63,315,40,expert1,20
665,75,37,155,45,expert1,20
666,73,1,104,11,expert1,20
667,46,89,3,2,expert1,20
668,52,89,11,6,expert1,20
669,87,52,291,45,expert1,20
670,98,100,305,18,expert1,20
671,74,18,139,31,expert1,20
672,73,1,133,34,expert1,20
673,92,24,274,19,expert1,20
674,93,41,300,43,expert1,20
675,79,8,213,17,expert1,20
676,70,41,14,13,expert1,20
677,95,8,288,15,expert1,20
678,78,8,199,12,expert1,20
679,90,24,298,27,expert1,20
680,90,8,309,14,expert1,20
681,77,49,178,30,expert1,20
682,51,52,7,2,expert1,20
683,82,24,265,25,expert1,20
684,74,57,144,38,expert1,20
685,103,37,367,52,expert1,20
686,38,31,2,3,expert1,20
687,91,24,299,21,expert1,20
688,56,21,13,5,expert1,20
689,73,37,128,41,expert1,20
690,74,37,135,26,expert1,20
691,81,37,244,21,expert1,20
692,77,10,188,16,expert1,20
693,76,8,153,14,expert1,20
694,54,93,12,11,expert1,20
695,77,89,197,13,expert1,20
696,76,48,156,17,expert1,20
697,79,89,234,17,expert1,20
698,84,52,250,32,expert1,20
699,83,89,262,13,expert1,20
700,93,7,315,19,expert1,20
701,79,37,244,41,expert1,20
702,76,67,65,58,expert1,20
703,51,1,15,6,expert1,20
704,71,52,19,19,expert1,20
705,90,48,276,29,expert1,20
706,80,4,254,23,expert1,20
707,83,24,267,62,expert1,20
708,76,8,155,11,expert1,20
709,46,52,5,3,expert1,20
710,75,100,164,14,expert1,20
711,85,24,301,24,expert1,20
712,93,1,307,47,expert1,20
713,81,48,231,24,expert1,20
714,82,52,232,27,expert1,20
715,103,20,417,52,expert1,20
716,52,21,13,6,expert1,20
717,97,100,247,14,expert1,20
718,70,18,67,32,expert1,20
719,84,10,294,19,expert1,20
720,55,24,11,6,expert1,20
721,76,8,166,11,expert1,20
722,84,20,250,29,expert1,20
723,88,8,300,22,expert1,20
724,77,40,170,34,expert1,20
725,84,30,253,15,expert1,20
726,98,8,293,18,expert1,20
727,88,93,269,24,expert1,20
728,80,24,215,15,expert1,20
729,73,24,119,15,expert1,20
730,53,37,24,5,expert1,20
731,80,92,223,16,expert1,20
732,69,12,14,18,expert1,20
733,98,1,319,60,expert1,20
734,74,8,145,11,expert1,20
735,91,52,304,42,expert1,20
736,81,64,243,44,expert1,20
737,110,67,322,20,expert1,20
738,84,1,264,19,expert1,20
739,77,4,181,12,expert1,20
740,75,37,154,38,expert1,20
741,75,1,150,13,expert1,20
742,74,100,33,38,expert1,20
743,89,89,308,26,expert1,20
744,87,37,304,61,expert1,20
745,101,67,286,17,expert1,20
746,99,89,316,20,expert1,20
747,79,37,192,38,expert1,20
748,91,7,308,19,expert1,20
749,82,64,247,35,expert1,20
750,76,37,199,63,expert1,20
751,94,64,280,22,expert1,20
752,58,52,19,5,expert1,20
753,82,100,279,15,expert1,20
754,83,24,260,22,expert1,20
755,79,48,214,34,expert1,20
756,85,89,272,12,expert1,20
757,86,27,223,26,expert1,20
758,94,24,316,59,expert1,20
759,68,47,37,16,expert1,20
760,80,9,193,42,expert1,20
761,81,4,267,12,expert1,20
762,80,1,237,23,expert1,20
763,75,52,172,32,expert1,20
764,77,10,186,15,expert1,20
765,84,89,298,20,expert1,20
766,93,48,273,33,expert1,20
767,82,100,248,16,expert1,20
768,87,15,249,43,expert1,20
769,67,8,23,9,expert1,20
770,100,92,363,22,expert1,20
771,87,8,264,22,expert1,20
772,89,8,262,13,expert1,20
773,88,16,245,37,expert1,20
774,85,48,260,55,expert1,20
775,71,37,76,30,expert1,20
776,78,8,217,17,expert1,20
777,67,9,25,12,expert1,20
778,79,4,224,16,expert1,20
779,76,64,160,30,expert1,20
780,96,89,307,16,expert1,20
781,94,24,319,32,expert1,20
782,90,27,295,45,expert1,20
783,85,84,316,16,expert1,20
784,93,8,286,28,expert1,20
785,80,1,254,20,expert1,20
786,106,37,354,73,expert1,20
787,82,4,216,15,expert1,20
788,77,16,212,43,expert1,20
789,107,52,554,66,expert1,20
790,94,4,262,12,expert1,20
791,78,8,196,13,expert1,20
792,73,73,112,39,expert1,20
793,105,24,272,19,expert1,20
794,79,41,240,33,expert1,20
795,101,79,317,22,expert1,20
796,103,7,327,12,expert1,20
797,82,18,268,38,expert1,20
798,75,41,149,29,expert1,20
799,77,10,67,67,expert1,20
800,92,24,307,62,expert1,20
801,72,71,105,16,expert1,20
802,63,24,19,3,expert1,20
803,88,30,297,30,expert1,20
804,76,1,162,22,expert1,20
805,40,55,1,5,expert1,20
806,96,10,269,13,expert1,20
807,79,4,231,14,expert1,20
808,81,24,274,47,expert1,20
809,51,20,18,10,expert1,20
810,82,18,266,41,expert1,20
811,57,56,9,7,expert1,20
812,92,24,333,47,expert1,20
813,90,64,321,61,expert1,20
814,49,41,3,7,expert1,20
815,123,8,1238,34,expert1,20
816,124,89,1192,37,expert1,20
817,92,8,286,17,expert1,20
818,95,89,267,19,expert1,20
819,75,8,143,12,expert1,20
820,78,4,186,13,expert1,20
821,89,48,293,28,expert1,20
822,87,64,287,32,expert1,20
823,94,100,296,23,expert1,20
824,125,8,1127,30,expert1,20
825,85,48,296,46,expert1,20
826,81,24,233,17,expert1,20
827,85,100,248,19,expert1,20
828,73,68,28,29,expert1,20
829,107,8,429,18,expert1,20
830,90,20,277,58,expert1,20
831,77,4,176,15,expert1,20
832,78,52,225,172,expert1,20
833,83,8,259,12,expert1,20
834,81,37,251,20,expert1,20
835,85,24,255,29,expert1,20
836,72,88,101,25,expert1,20
837,75,1,146,10,expert1,20
838,77,8,203,17,expert1,20
839,91,68,303,48,expert1,20
840,79,64,214,37,expert1,20
841,85,100,252,14,expert1,20
842,96,37,323,42,expert1,20
843,95,89,304,20,expert1,20
844,96,24,335,44,expert1,20
845,100,89,327,17,expert1,20
846,84,89,233,25,expert1,20
847,83,1,291,50,expert1,20
848,97,1,321,33,expert1,20
849,95,8,275,16,expert1,20
850,81,21,268,17,expert1,20
851,121,24,1336,57,expert1,20
852,61,89,15,5,expert1,20
853,102,37,336,49,expert1,20
854,103,1,355,31,expert1,20
855,87,31,244,13,expert1,20
856,91,8,268,14,expert1,20
857,79,100,196,16,expert1,20
858,88,18,287,38,expert1,20
859,75,52,49,46,expert1,20
860,53,1,16,7,expert1,20
861,81,21,265,18,expert1,20
862,68,18,43,24,expert1,20
863,86,24,296,34,expert1,20
864,74,100,37,39,expert1,20
865,85,80,303,34,expert1,20
866,40,23,3,2,expert1,20
867,96,4,263,17,expert1,20
868,73,18,92,25,expert1,20
869,79,4,186,13,expert1,20
870,83,27,267,37,expert1,20
871,79,48,195,48,expert1,20
