sim,time,trap.id,nmales,ntrees,type,lure
693,133,19,1385,31,redgrid,5
694,116,13,3446,523,redgrid,5
695,139,25,1871,69,redgrid,5
696,156,8,4639,250,redgrid,5
697,142,4,4547,184,redgrid,5
698,141,21,12910,846,redgrid,5
699,152,9,4416,123,redgrid,5
700,202,19,5159,343,redgrid,5
701,111,9,311,59,redgrid,5
702,209,20,3562,62,redgrid,5
703,161,9,5247,184,redgrid,5
704,146,10,4629,141,redgrid,5
705,159,9,11449,253,redgrid,5
706,161,20,4117,557,redgrid,5
707,95,20,360,247,redgrid,5
708,130,11,2241,114,redgrid,5
709,143,8,5040,223,redgrid,5
710,149,10,4885,260,redgrid,5
711,142,11,4371,159,redgrid,5
712,107,17,451,67,redgrid,5
713,119,13,706,22,redgrid,5
714,106,25,1512,394,redgrid,5
715,82,15,288,21,redgrid,5
716,134,10,1181,27,redgrid,5
717,126,20,1586,41,redgrid,5
718,129,20,1684,282,redgrid,5
719,121,16,4167,712,redgrid,5
720,142,15,2340,49,redgrid,5
721,136,9,4523,184,redgrid,5
722,164,15,3977,314,redgrid,5
723,192,15,3570,199,redgrid,5
724,128,15,1251,36,redgrid,5
725,111,9,491,72,redgrid,5
726,152,20,5992,508,redgrid,5
727,180,20,3687,115,redgrid,5
728,167,20,2763,62,redgrid,5
729,111,16,2786,442,redgrid,5
730,122,8,1207,94,redgrid,5
731,138,20,1574,40,redgrid,5
732,120,16,1096,91,redgrid,5
733,82,19,283,19,redgrid,5
734,116,9,1125,136,redgrid,5
735,149,9,13695,317,redgrid,5
736,116,9,757,92,redgrid,5
737,144,14,2696,52,redgrid,5
738,119,20,1076,26,redgrid,5
739,162,9,12664,277,redgrid,5
740,150,11,7736,463,redgrid,5
741,153,7,6616,119,redgrid,5
742,91,20,302,16,redgrid,5
743,84,8,282,27,redgrid,5
744,111,16,2600,394,redgrid,5
745,122,20,1555,102,redgrid,5
746,121,9,978,44,redgrid,5
747,147,1,2185,61,redgrid,5
748,87,17,377,239,redgrid,5
749,121,16,4451,642,redgrid,5
750,137,10,2344,134,redgrid,5
751,156,20,3621,93,redgrid,5
752,83,25,315,225,redgrid,5
753,164,8,4630,280,redgrid,5
754,122,4,2048,166,redgrid,5
755,125,11,1571,122,redgrid,5
756,135,1,2884,103,redgrid,5
757,145,20,2595,49,redgrid,5
758,163,20,3527,65,redgrid,5
759,164,14,2198,69,redgrid,5
760,131,11,2391,129,redgrid,5
761,138,21,5414,754,redgrid,5
762,158,20,3036,59,redgrid,5
763,120,14,2007,87,redgrid,5
764,194,20,3920,346,redgrid,5
765,121,20,836,32,redgrid,5
766,137,9,3789,170,redgrid,5
767,131,4,1613,109,redgrid,5
768,137,8,3917,181,redgrid,5
769,84,19,251,18,redgrid,5
770,161,19,2684,57,redgrid,5
771,124,20,1058,42,redgrid,5
772,130,18,5141,709,redgrid,5
773,131,13,1270,95,redgrid,5
774,104,19,1082,359,redgrid,5
775,146,13,8855,257,redgrid,5
776,156,11,9212,201,redgrid,5
777,143,14,3208,53,redgrid,5
778,140,14,4888,257,redgrid,5
779,146,10,5476,115,redgrid,5
780,119,16,4519,554,redgrid,5
781,126,14,1683,44,redgrid,5
782,143,16,7651,1062,redgrid,5
783,116,9,982,94,redgrid,5
