sim,time,trap.id,nmales,ntrees,type,lure
281,63,78,15,6,ineff,50
282,51,51,25,11,ineff,50
283,38,20,1,2,ineff,50
284,65,39,14,9,ineff,50
285,53,42,16,4,ineff,50
286,51,53,14,15,ineff,50
287,51,60,14,7,ineff,50
288,51,80,16,5,ineff,50
289,65,19,11,4,ineff,50
290,50,14,13,9,ineff,50
291,62,51,12,8,ineff,50
292,46,61,5,8,ineff,50
293,50,60,17,5,ineff,50
294,56,60,10,7,ineff,50
295,46,50,5,3,ineff,50
296,44,9,3,4,ineff,50
297,39,70,2,2,ineff,50
298,53,48,6,7,ineff,50
299,48,60,5,4,ineff,50
300,63,71,10,10,ineff,50
301,41,80,1,3,ineff,50
302,39,16,3,3,ineff,50
303,56,9,19,7,ineff,50
304,39,71,1,2,ineff,50
305,88,8,251,9,ineff,50
306,46,17,4,7,ineff,50
307,50,51,12,6,ineff,50
308,50,28,12,4,ineff,50
309,56,39,8,7,ineff,50
310,71,52,80,16,ineff,50
311,50,17,12,7,ineff,50
312,49,70,3,4,ineff,50
313,52,60,14,9,ineff,50
314,57,69,18,6,ineff,50
315,38,30,2,3,ineff,50
316,51,29,22,5,ineff,50
317,56,29,15,13,ineff,50
318,69,80,65,9,ineff,50
319,51,89,21,4,ineff,50
320,63,19,7,8,ineff,50
321,51,39,12,6,ineff,50
322,47,69,8,4,ineff,50
323,55,61,14,6,ineff,50
324,63,70,16,5,ineff,50
325,61,80,12,6,ineff,50
326,50,17,11,8,ineff,50
327,72,18,90,32,ineff,50
328,56,70,12,5,ineff,50
329,59,61,11,6,ineff,50
330,51,70,9,4,ineff,50
331,54,70,14,6,ineff,50
332,60,35,9,11,ineff,50
333,53,27,13,8,ineff,50
334,61,86,12,7,ineff,50
335,50,70,17,7,ineff,50
336,69,27,45,27,ineff,50
337,67,50,28,9,ineff,50
338,46,28,2,6,ineff,50
339,59,62,15,10,ineff,50
340,58,26,12,9,ineff,50
341,46,37,6,8,ineff,50
342,50,68,14,7,ineff,50
343,51,26,5,13,ineff,50
344,43,51,5,3,ineff,50
345,43,26,3,4,ineff,50
346,43,29,6,3,ineff,50
347,49,69,6,2,ineff,50
348,80,90,274,192,ineff,50
349,47,7,5,10,ineff,50
350,46,71,9,4,ineff,50
351,44,51,3,5,ineff,50
352,69,18,47,20,ineff,50
353,53,70,20,7,ineff,50
354,37,70,2,1,ineff,50
355,76,81,53,56,ineff,50
356,50,60,11,5,ineff,50
357,53,40,10,6,ineff,50
358,56,59,15,4,ineff,50
359,65,79,14,5,ineff,50
360,52,16,22,4,ineff,50
361,44,31,4,3,ineff,50
362,48,29,4,6,ineff,50
363,54,62,8,6,ineff,50
364,51,79,16,7,ineff,50
365,69,77,63,9,ineff,50
366,61,65,11,10,ineff,50
367,38,17,2,1,ineff,50
368,54,59,14,7,ineff,50
369,40,61,2,3,ineff,50
370,43,81,3,5,ineff,50
371,65,84,9,11,ineff,50
372,53,51,14,4,ineff,50
373,50,51,13,7,ineff,50
374,41,33,3,3,ineff,50
375,53,61,18,7,ineff,50
376,47,93,3,4,ineff,50
377,58,9,11,9,ineff,50
378,54,20,13,13,ineff,50
379,62,60,11,6,ineff,50
380,67,37,23,10,ineff,50
381,46,26,5,4,ineff,50
382,64,40,18,6,ineff,50
383,57,59,6,7,ineff,50
384,40,19,2,3,ineff,50
385,53,36,7,8,ineff,50
386,55,70,14,5,ineff,50
387,69,17,47,29,ineff,50
388,52,53,14,11,ineff,50
389,37,9,2,4,ineff,50
390,57,72,12,8,ineff,50
391,51,19,10,9,ineff,50
392,48,17,7,2,ineff,50
393,67,48,16,14,ineff,50
394,42,51,4,3,ineff,50
395,38,70,1,1,ineff,50
396,58,60,15,7,ineff,50
397,63,72,22,7,ineff,50
398,58,29,16,7,ineff,50
399,50,19,10,9,ineff,50
400,43,39,7,3,ineff,50
401,71,80,74,14,ineff,50
402,68,70,34,13,ineff,50
403,68,19,36,22,ineff,50
404,54,80,10,7,ineff,50
405,68,60,36,8,ineff,50
406,49,15,6,2,ineff,50
407,49,60,7,7,ineff,50
408,68,69,37,8,ineff,50
409,54,49,13,5,ineff,50
410,79,4,234,15,ineff,50
411,54,50,13,5,ineff,50
412,51,17,10,8,ineff,50
413,54,80,13,9,ineff,50
414,43,60,1,2,ineff,50
415,53,50,9,6,ineff,50
416,55,69,21,7,ineff,50
417,61,47,15,8,ineff,50
