sim,time,trap.id,nmales,ntrees,type,lure
199,48,90,5,5,rand2,50
200,71,99,85,17,rand2,50
201,72,39,95,17,rand2,50
202,50,79,18,10,rand2,50
203,41,22,5,3,rand2,50
204,53,52,10,8,rand2,50
205,53,100,8,6,rand2,50
206,52,63,13,5,rand2,50
207,50,68,19,10,rand2,50
208,66,74,16,7,rand2,50
209,49,90,6,3,rand2,50
210,72,70,107,33,rand2,50
211,61,17,13,8,rand2,50
212,56,42,9,10,rand2,50
213,54,88,13,3,rand2,50
214,60,88,8,4,rand2,50
215,44,4,7,5,rand2,50
216,56,79,15,10,rand2,50
217,38,97,2,3,rand2,50
218,41,93,5,4,rand2,50
219,72,39,98,18,rand2,50
220,72,12,95,12,rand2,50
221,52,50,13,8,rand2,50
222,59,79,10,8,rand2,50
223,72,22,102,38,rand2,50
224,40,72,2,4,rand2,50
225,74,79,117,18,rand2,50
226,53,74,18,8,rand2,50
227,35,93,1,1,rand2,50
228,72,54,101,36,rand2,50
229,74,42,113,14,rand2,50
230,60,79,11,8,rand2,50
231,73,39,110,14,rand2,50
232,51,72,19,6,rand2,50
233,61,69,12,7,rand2,50
234,71,79,97,31,rand2,50
235,41,83,5,4,rand2,50
236,51,93,11,9,rand2,50
237,72,100,102,25,rand2,50
238,50,90,13,7,rand2,50
239,63,30,8,12,rand2,50
240,54,7,15,4,rand2,50
241,60,81,12,5,rand2,50
242,68,97,41,8,rand2,50
243,49,32,6,3,rand2,50
244,69,97,48,21,rand2,50
245,57,95,7,11,rand2,50
246,45,77,6,5,rand2,50
247,51,79,21,10,rand2,50
248,56,32,13,9,rand2,50
249,56,77,17,4,rand2,50
250,55,57,10,5,rand2,50
251,74,79,132,17,rand2,50
252,70,88,80,11,rand2,50
253,35,88,2,1,rand2,50
254,42,93,5,2,rand2,50
255,49,32,8,7,rand2,50
256,63,54,23,5,rand2,50
257,71,33,87,18,rand2,50
258,42,72,2,3,rand2,50
259,49,65,8,4,rand2,50
260,38,83,4,5,rand2,50
261,36,93,1,3,rand2,50
262,51,99,17,7,rand2,50
263,54,72,9,4,rand2,50
264,60,12,12,6,rand2,50
265,56,53,11,7,rand2,50
266,48,58,8,5,rand2,50
267,79,32,268,201,rand2,50
268,69,91,44,11,rand2,50
269,55,97,11,2,rand2,50
270,59,74,11,8,rand2,50
271,45,65,4,3,rand2,50
272,52,24,7,10,rand2,50
273,62,13,16,6,rand2,50
274,45,76,6,3,rand2,50
275,51,91,14,7,rand2,50
276,46,12,4,6,rand2,50
277,55,64,13,11,rand2,50
278,53,52,12,7,rand2,50
279,47,73,5,4,rand2,50
280,58,76,20,7,rand2,50
281,69,99,45,19,rand2,50
282,51,88,11,6,rand2,50
283,57,58,11,13,rand2,50
284,58,12,10,7,rand2,50
285,42,11,3,4,rand2,50
286,55,74,19,8,rand2,50
287,60,97,10,10,rand2,50
288,72,58,114,40,rand2,50
289,42,39,7,5,rand2,50
290,50,100,18,9,rand2,50
291,67,15,26,12,rand2,50
292,60,39,9,5,rand2,50
293,57,36,10,8,rand2,50
294,54,76,12,4,rand2,50
295,39,17,2,4,rand2,50
296,49,76,4,4,rand2,50
297,61,75,17,5,rand2,50
298,61,17,11,7,rand2,50
299,51,93,22,5,rand2,50
300,83,23,333,205,rand2,50
301,83,83,339,187,rand2,50
302,66,91,21,5,rand2,50
303,59,93,12,8,rand2,50
304,51,79,18,6,rand2,50
305,61,63,15,8,rand2,50
306,46,7,5,4,rand2,50
307,49,17,2,4,rand2,50
308,45,49,6,5,rand2,50
309,44,80,4,4,rand2,50
310,53,12,18,7,rand2,50
311,65,52,7,12,rand2,50
312,47,93,12,7,rand2,50
313,61,50,19,5,rand2,50
314,52,76,10,5,rand2,50
315,74,83,37,43,rand2,50
316,45,39,5,4,rand2,50
317,61,74,8,10,rand2,50
318,49,99,3,10,rand2,50
319,76,32,48,49,rand2,50
320,54,39,12,7,rand2,50
321,45,22,4,2,rand2,50
322,51,91,5,8,rand2,50
323,51,100,12,6,rand2,50
324,52,32,15,7,rand2,50
325,61,88,13,6,rand2,50
326,57,58,15,14,rand2,50
327,57,63,13,6,rand2,50
328,48,88,7,5,rand2,50
329,62,83,9,3,rand2,50
330,68,43,36,23,rand2,50
331,50,7,9,7,rand2,50
332,52,93,9,3,rand2,50
333,45,63,5,3,rand2,50
334,71,91,87,13,rand2,50
335,72,99,113,30,rand2,50
336,70,88,77,11,rand2,50
337,69,56,51,9,rand2,50
338,46,22,6,5,rand2,50
339,78,32,273,190,rand2,50
340,52,79,12,9,rand2,50
341,63,4,14,5,rand2,50
342,54,93,9,6,rand2,50
343,40,99,3,3,rand2,50
344,71,93,90,13,rand2,50
345,55,100,10,5,rand2,50
346,50,32,7,8,rand2,50
347,56,97,9,12,rand2,50
348,52,4,18,3,rand2,50
349,56,91,20,6,rand2,50
350,63,58,13,11,rand2,50
351,44,74,4,2,rand2,50
352,46,42,6,2,rand2,50
353,59,7,11,7,rand2,50
354,65,87,6,5,rand2,50
355,51,91,23,7,rand2,50
356,46,90,4,2,rand2,50
357,50,93,13,8,rand2,50
358,64,4,15,10,rand2,50
359,72,39,88,14,rand2,50
360,49,77,7,4,rand2,50
361,45,32,7,5,rand2,50
362,53,93,11,7,rand2,50
363,58,83,10,6,rand2,50
364,59,10,18,5,rand2,50
365,79,83,275,180,rand2,50
366,62,91,8,8,rand2,50
367,61,79,18,7,rand2,50
368,51,99,8,8,rand2,50
369,54,78,15,4,rand2,50
370,70,39,73,11,rand2,50
371,50,17,8,6,rand2,50
372,44,88,5,2,rand2,50
373,79,39,219,15,rand2,50
374,58,47,11,6,rand2,50
375,41,91,3,2,rand2,50
376,74,97,141,36,rand2,50
377,43,93,7,2,rand2,50
378,55,93,15,7,rand2,50
379,47,63,3,3,rand2,50
380,53,7,12,5,rand2,50
381,39,22,1,3,rand2,50
382,45,32,3,6,rand2,50
383,36,99,1,1,rand2,50
384,44,77,3,4,rand2,50
385,59,100,9,10,rand2,50
386,50,93,17,8,rand2,50
387,53,97,16,5,rand2,50
388,67,46,20,17,rand2,50
389,67,4,32,5,rand2,50
390,46,91,3,3,rand2,50
391,63,99,12,4,rand2,50
392,57,14,9,8,rand2,50
393,41,61,3,3,rand2,50
394,58,77,13,14,rand2,50
395,48,24,5,5,rand2,50
396,41,93,2,3,rand2,50
397,69,51,53,23,rand2,50
398,54,81,11,7,rand2,50
399,55,100,15,11,rand2,50
400,42,88,3,5,rand2,50
401,62,63,11,7,rand2,50
402,49,76,6,5,rand2,50
403,46,32,4,3,rand2,50
404,54,79,13,10,rand2,50
405,51,97,18,7,rand2,50
406,48,79,11,5,rand2,50
407,85,80,372,239,rand2,50
408,46,79,6,1,rand2,50
409,61,21,25,6,rand2,50
410,67,42,34,8,rand2,50
411,44,55,5,2,rand2,50
412,50,52,4,6,rand2,50
413,65,18,14,8,rand2,50
414,51,97,14,17,rand2,50
415,56,93,11,6,rand2,50
416,50,65,15,9,rand2,50
417,52,22,12,11,rand2,50
418,67,99,22,14,rand2,50
419,73,81,143,12,rand2,50
420,39,88,2,3,rand2,50
421,54,100,13,9,rand2,50
422,43,83,3,3,rand2,50
423,45,61,5,8,rand2,50
424,70,32,76,17,rand2,50
425,69,32,18,8,rand2,50
426,78,32,246,166,rand2,50
427,56,52,5,9,rand2,50
428,57,46,19,11,rand2,50
429,50,93,8,8,rand2,50
430,36,61,1,1,rand2,50
431,47,7,5,5,rand2,50
432,50,42,10,6,rand2,50
433,52,93,8,7,rand2,50
434,61,46,10,13,rand2,50
435,50,23,9,8,rand2,50
436,56,6,16,6,rand2,50
437,53,97,21,5,rand2,50
438,66,43,19,6,rand2,50
439,52,79,14,8,rand2,50
440,56,76,17,5,rand2,50
441,46,32,3,5,rand2,50
442,83,52,313,212,rand2,50
443,67,81,25,8,rand2,50
444,43,32,8,4,rand2,50
