sim,time,trap.id,nmales,ntrees,type,lure
938,147,21,2244,46,expert1,5
939,123,100,775,28,expert1,5
940,141,24,5300,239,expert1,5
941,145,24,5056,203,expert1,5
942,172,10,4395,269,expert1,5
943,102,24,291,25,expert1,5
944,149,63,2484,111,expert1,5
945,122,64,1505,112,expert1,5
946,123,81,1314,32,expert1,5
947,171,7,4179,87,expert1,5
948,144,24,3099,119,expert1,5
949,70,4,14,11,expert1,5
950,82,1,260,22,expert1,5
951,143,4,2643,48,expert1,5
952,102,8,341,21,expert1,5
953,137,89,2813,185,expert1,5
954,171,43,3587,109,expert1,5
955,100,74,478,284,expert1,5
956,105,24,499,73,expert1,5
957,121,89,1029,27,expert1,5
958,148,89,2584,45,expert1,5
959,78,9,213,28,expert1,5
960,122,64,1788,109,expert1,5
961,126,64,1695,89,expert1,5
962,130,37,920,98,expert1,5
963,76,10,173,12,expert1,5
964,97,89,334,20,expert1,5
965,139,84,2188,44,expert1,5
966,141,37,2572,205,expert1,5
967,125,48,1776,99,expert1,5
968,123,7,1250,32,expert1,5
969,138,48,1424,62,expert1,5
970,141,84,2523,386,expert1,5
971,143,24,5344,226,expert1,5
972,207,4,6179,113,expert1,5
973,139,48,5117,210,expert1,5
974,125,37,1005,69,expert1,5
975,76,8,183,15,expert1,5
976,122,1,1251,127,expert1,5
977,85,27,357,222,expert1,5
978,90,18,275,42,expert1,5
979,92,24,291,31,expert1,5
980,144,64,4029,168,expert1,5
981,96,31,265,19,expert1,5
982,128,24,1047,46,expert1,5
983,143,84,2066,46,expert1,5
984,131,64,1350,103,expert1,5
985,105,35,328,21,expert1,5
986,91,63,300,41,expert1,5
987,107,67,332,24,expert1,5
988,105,4,311,24,expert1,5
989,78,72,241,179,expert1,5
990,79,52,274,179,expert1,5
991,121,37,1584,131,expert1,5
992,110,64,606,73,expert1,5
993,152,24,4965,173,expert1,5
994,136,89,2159,102,expert1,5
995,120,73,948,115,expert1,5
996,96,18,316,58,expert1,5
997,136,24,3207,213,expert1,5
998,145,89,2319,50,expert1,5
999,124,63,1616,146,expert1,5
1000,138,20,5539,176,expert1,5
